date,page/account,is_comment,text,binary label,explanation,comments,link
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מחסנים בחיסון של אסטרהזניקה רק במקרים שאי אפשר לחסן בחיסונים של פייזר או של מודרנה.,1,"מדובר על כך בכתבה של ynet: 
https://www.ynet.co.il/health/article/bkrovi5hf",,https://www.facebook.com/groups/503350980581730/posts/906085340308290/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,לא מעניין אותם בריאות הציבור או מגמת התחלואה.....כל מה שמעניין אותם זה רק שיתחסנו..... ימח שמם ושם זכרם.......,0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"למישהו היה בכלל ספק באיזשהו שלב, שבזה סיימנו?? רק אחרי שיחסנו את הילדים, שזו המטרה מלכתחילה, רק אז יגידו שהמגפה מאחורינו.",,"לא נראה לי המטרה מלכתחילה הייתה לחסן את הילדים, אבל לא בטוחה מה העובדה המוצגת כאן",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,המטרה להפוך את חיסון הרעל הזה לאחד מרשימת החיסונים בפינקס!!! וזה יישאר לנצח לכל תינוק חדש שיוולד יחסנו כמו מצהבת בי,0,"יכול להיות שבאמת בסוף זה יהיה חיסון חובה לתינוקות, אבל כרגע לא נראה לי שזאת מטרה..",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"גם כשיזריקו לתינוק בן יומו, הם לא יירגעו. המטרה הזרקה קבועה כל כמה חודשים.",0,"המטרה היא להיפטר מהמגפה, לא להזריק לנצח כל כמה חודשים",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"איברמקטין, התרופה שהוכיחה את עצמה כמרפאה את הקורונה ביומיים (אם ניתנת לחולה בימים הראשונים). כמובן שמתן התרופה נבלם בשלב זה בגלל החסרון הבולט שלה: היא זולה מאד ולא תפיק לאף תאגיד רווחים של מליארדי דולרים.",0,"התרופה איברמקטין עוזרת כנגד מחלות טפיליות (תולעים, קרציות וכו'), מעולם לא שומשה כנגד מחלות נגיפיות כמו הקורונה. עוד על המחקרים וחוסר יעילותה כנגד הקורונה, מאמר של מכון דוידסון:
https://davidson.weizmann.ac.il/online/askexpert/%D7%94%D7%90%D7%9D-%D7%90%D7%99%D7%91%D7%A8%D7%9E%D7%A7%D7%98%D7%99%D7%9F-%D7%94%D7%99%D7%90-%D7%AA%D7%A8%D7%95%D7%A4%D7%94-%D7%99%D7%A2%D7%99%D7%9C%D7%94-%D7%9C%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,יש הרבה חולים שלא נבדקים רק בגלל שמחוסנים חיסון 3,,"נשמע אינטואיטיבי נכון, אך לא ניתן להוכיח או להפריך",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,גל הבא זה תיכנון של משרד הבריאות כדי שירוצו להיתחסן ! מה לא מובן ??,0,"גל קורה כשיש עלייה במספר החולים, והחולים קשה בפרט. לא קונספירציה על משרד הבריאות",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון עושה נזק בלתי הפיך,0,"ייתכן שעשה נזק לאנשים מסויימים, אבל התגובה רומזת שתמיד עושה נזק לכולם וזה לא נכון",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אם אדם שומר על עצמו הוא בסיכוי טוב לא יחלה. המחלה לא נעימה, והחיסון טומן בחובו סיכונים, ועדיין במחקר ובמעקב",,,,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"המחלה עדיין במחקר ובמעקב אף יותר [מהחיסון], ובינתיים הסיכונים מהמחלה הרבה יותר גדולים וחמורים.",1,,,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,כל הקורונה והבדיקות זה בלוף ...לא יהיה שום גל.. כולם כבר נדבקו או מחלימים או מחוסנים...,0,ברור שהקורונה והבדיקות אמיתיות. ולא כולם נדבקו או החלימו,,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,חיסון הבא פי 2 פחות יתחסנו,,"היפותזה, לא ניתן לדעת בשלב הזה ",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,בקצב הזה כל חצי שנה ייחסנו אותנו,,"היפותזה, לא ניתן לדעת בשלב הזה ",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,די לכסות את כמות החיסונים הכלכלית כשאין ביקוש לחיסון פשוט המנה הבאה לא תהיה בוסטר אלא שוב 2 חיסונים לאדם...,,"היפותזה, לא ניתן לדעת בשלב הזה - קצת קונספירציה בנוסף",,https://www.facebook.com/groups/503350980581730/posts/903654260551398/
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,"בעקבות פנייה ששיגר יושב ראש אגודת ""למענכם"" יוסי ערבליך למאיר שפיגלר מנכ""ל הביטוח הלאומי - הודיע הביטוח הלאומי כי הוא בוחן הכרה במחלימי קורונה הסובלים מתופעות לוואי, לצורך קביעת אחוזי נכות",1,ציטוט מכתבה מישראל היום: https://www.israelhayom.co.il/health/article/5218326/,נמחקה השאלה מהכותרת של הכתבה המצוטטת,https://www.facebook.com/groups/503350980581730/posts/906086420308182/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,עיריית ניו יורק הודיעה כי תדרוש מכל עובדי מגזר הציבורי להציג תעודת התחסנות לנגיף הקורונה - ולא תסתפק יותר בבדיקות שבועיות בלבד למי שלא התחסן,1,"מדובר על כך בכתבה בynet:
https://www.ynet.co.il/news/article/rkfq5kclf",,https://www.facebook.com/groups/503350980581730/posts/905241007059390/
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הכי טוב להיות טבעי ולא משועבד לחיסונים שלא הכי בריא ועוד החיסון של ״פייזר״,0,,,https://www.facebook.com/groups/503350980581730/posts/905860956997395/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,מחלימים מקורונה יכולים לחטוף שוב אחרי שנה.,1,,,https://www.facebook.com/groups/503350980581730/posts/906460143604143/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אם אכן את לא יכולה להתחסן מסיבות *רפואיות* בלבד, פני למשרד הבריאות. כמו כן, את יכולה לפנות לרופא המשפחה ואם אכן יש לך בעיה *רפואית* אמיתית עם החיסון של מודרנה או פייזר, אולי יסכימו לתת לך בוסטר בדמות החיסון של אסטרהזניקה",1,,,https://www.facebook.com/groups/503350980581730/posts/905540090362815/
22/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,"יש יסוד להניח שהחיסונים יהיו יעילים בצורה חלקית עד מלאה [מול הווריאנט החדש], אך זה בגדר הנחה ואין לנו הוכחות בשלב זה",,,,https://www.facebook.com/groups/503350980581730/posts/906531800263644/
18/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,יש לחיסון [של אסטרהזניקה] תופאות לוואי של קרישי דם שזה ממש מסוכן,1,"תופעת לוואי שקוארת ל-4 עד 6 אנשים מתוך מיליון, מפורט בקובץ של משרד הבריאות:
https://www.health.gov.au/sites/default/files/documents/2021/04/-19---astrazeneca-after-your-astrazeneca-vaccine.docx",,https://www.facebook.com/groups/503350980581730/posts/903986500518174/
19/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הבדיקות הביתיות לא אמינות בכלל.,,,,https://www.facebook.com/groups/503350980581730/posts/904912843758873/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אין תו ירוק בכנסת לתשומת לב המחוסנים/ הלא מחוסנים .,,"יש תו ירוק בכנסת, אך הוא לא חל על ח""כים: https://www.ynet.co.il/economy/article/b1ah00ejgf",,https://www.facebook.com/groups/503350980581730/posts/905229067060584/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,[הקורונה] היא לא המצאה היא מגפה יזומה,0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/905206520396172/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מי שיזם את המגפות האלה זה עשירי עולם ששולטות בכל חברות התרופות בשם הסדר העולמי,0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/905206520396172/
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,"הקרמלין מוסר כי ישנם הבדלים טכנולוגיים בין מוסקבה לבין סוכנות התרופות האירופית בנוגע לניירת שהוגשה לאישור חיסון הספוטניק V הרוסי. רגולטור התרופות באיחוד האירופי אמר שלא סביר שיחליט אם לאשר את החיסון עד לפחות הרבעון הראשון של 2022, מכיוון שעדיין חסרים נתונים הדרושים לביקורת.",,,,https://www.facebook.com/groups/503350980581730/posts/905934673656690/
21/10/2021,כאן 11,no,בקרב בני נוער החיסון הקיים יעיל בפני הדלתא ומפחית גם הדבקה,1,,מכתבה של כאן 11,https://www.kan.org.il/Item/?itemId=115182&fbclid=IwAR10nWC8JyhKSMAPSg4g0LWEJ3LJS-IINXwXoNNbaNxM9D8GLNFtQnc_aFg
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"מגפות היו לאורך כל ההיסטוריה האנושית. כולנו חוסנו בילדותנו , מגפות איומות נעצרו בזכות חיסונים ותוחלת החיים בעולם כולו עלתה בגלל טכנולוגיות החיסון. מגפות בעבר חיסלו מליונים בדרכים שונות, ובגלל שאנשים מסרבים אפילו לשים מסכות, משהו שידעו לעשות גם לפני 1000 שנה, יווצרו עוד ועוד ווריאנטים.",1,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"חוסנו עשרות אם לא מאות מליונים בעולם והחיסון יעיל ב95% ובטוח לכל הדעות המקצועיות, למעט מעטים ביותר המחפשים להתפרסם ולהרוויח על חשבון המגפה ובריאות הציבור.",1,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,בבדיקת דם פשוטה ניתן לדעת למי יש נוגדנים ולמי לא אין צורך לחסן את כל האוכלוסיה ובטח לא צעירים מי שלא חוסן כלל מוזמן להתחסן בשניים והכל יהיה בסדר,,,מפוצל לעובדה ודעה,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,בבדיקת דם פשוטה ניתן לדעת למי יש נוגדנים ולמי לא.,1,,עובדה,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אין צורך לחסן את כל האוכלוסיה ובטח לא צעירים מי שלא חוסן כלל מוזמן להתחסן בשניים והכל יהיה בסדר,,,דעה,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מחסלים אותנו לאט לאט עם החיסונים,0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,80% מהאוכלוסיה מחלימה גם כאלה שלא יודעים בכלל שחלו!,,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"לא התחסנת מכלום ואת לא מוגנת מכלום, התפכחי מהאשליה.... הזרקת רעל, למזלך לא נפגעת (עדיין) או שנפגעת בקטנה ואת לא מקשרת.",0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אקמו זה מכשיר הנשמה, לא לב, ואיתו אגב גם הורגים אנשים בבתי חולים",,"אקמו זה אכן מכשיר הנשמה ולא לב, וכן יש לו תופעות לוואי שיכולות לגרום למוות, אך הניסוח של המשפט מרמז שהורגים איתו מטופלים במכוון, למרות שהשימוש בו הוא רק כאשר אין דרך אחרת לשמור על החולה בחיים.",,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,עם אקמו אגב גם הורגים אנשים בבתי חולים,0,שונה קצת הנוסח כדי להתאים לעובדה FAKE,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אם הקורונה כאן להישאר, אז היא תישאר ותהיה חלק מחיינו. צריך לקחת צעדים מדודים ומידתיים מאוד להישמר, אבל למעט זה - לשמר שגרה רגילה, ללא בידודים וללא היסטריה מיותרת, לצד השקעה עצומה בבריאות (עם ובלי קשר לקורונה).",,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"הכל מתוכנן לכל חיסון. משמע, אין שום וריאנט",0,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,ממחלה נשלטת היא יכולה להפוך למחלה שהורגת מיליארדים ולחסל את רוב האנושות. לא מפרסמים יותר מידי מחקרים שכאלה כדי לא להפחיד וכדי לא לקבל על הראש. אבל זו אופציה לא בלתי סבירה לחלוטין.,1,,מקור: https://www.sciencedirect.com/science/article/pii/S2052297520300251?fbclid=IwAR1LD0o3bFK9WFeewTfCFD3yEIZFsh_LhK5TNu92_BleJ27dHMx5dedIv0g,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"השפעת קיימת מאות ואולי אלפי שנים ועוברת פי מיליוני יותר וריאנטים מאשר הקורונה כמו הרבה מחלות אחרות ועד היום לא נוצר וריאנט שאפילו קצת מסכן את האנושות, ובכללי בכל המחלות לעולם לא קרה שוריאנט חדש הפך למאוד קטלני. אם כבר ההפך, רב המגיפות עברו וריאנטים עד שנחלשו נעלמו או הפכו למחלות וריליות לפעמים בעצמם לפעמים בזכות החיסונים. אבל שזן חדש של מחלה ייצר וריאנט שיהיה מסוכן לאנושות לעולם לא קרה, בטח אחד כמו קורונה שבקושי מייצר וריאנטים בכלל, הסיכוי אמנם קיים ולא צריך לשלול כלום עם הוירוס הזה , אבל הוא די אפסי.",1,"וריאנטים מבסיסם דווקא חלשים יותר מן המחלה המקורית (אולי גם שווים לה, אך אף פעם לא חזקים ממנה)",,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אנחנו לא יודעים מה מקור הקורונה בדיוק, אבל בכללי הסיכוי שיצוץ וריאנט חדש של קורונה. שיהפוך פי כמה וכמה יותר קטלני בטח כשכבר יש חיסונים, הוא מאוד קלוש.",1,,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"גם המחלימים וגם המחוסנים לא יהיו חסינים לזן הבא, הבא שיבוא בוודאות",0,לא ניתן לדעת בשלב זה (אך נשמע לא הגיוני),,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
12/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"כבר נרכשו חיסונים עתידיים, הכל כתוב בחוזה מול פייזר עוד ידאגו לחוקק חוקים שיכריחו אותנו לקחת חיסונים",,נשמע כמו קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/900120784238079/
17/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,במחקר של הכללית עם הרווארד החיסון יעיל נגד נגד הדלתא בילדים ונוער בשיעור 93%,1,https://www.kan.org.il/Item/?itemId=115182&fbclid=IwAR10nWC8JyhKSMAPSg4g0LWEJ3LJS-IINXwXoNNbaNxM9D8GLNFtQnc_aFg,,https://www.facebook.com/groups/503350980581730/posts/903417067241784/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,מחקר המרכז האמריקני לבקרת מחלות: חיסון הקורונה של 'פייזר' יעיל בכ-93% במניעת אשפוז לבני גיל 12 - 18.,1,https://www.kan.org.il/Item/?itemId=115182&fbclid=IwAR10nWC8JyhKSMAPSg4g0LWEJ3LJS-IINXwXoNNbaNxM9D8GLNFtQnc_aFg,,https://www.facebook.com/groups/503350980581730/posts/904930060423818/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,[החיסון] לא מונע במאה אחוז...רק בתשעים אחוז.,1,,,https://www.facebook.com/groups/503350980581730/posts/904930060423818/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסונים לא מונעים הדבקה בשום אחוז!!!,0,,"מקור:
https://www.facebook.com/inessa.alloni/posts/10225515072605070

מישהו שמגיב לו מביא מקורות מנוגדים:
https://www.ynet.co.il/health/article/hksn9nygk?fbclid=IwAR271D8j8gXzcyzNPa4s4WEFDIRSVK-eG4auFYrNIs-iIXDYkaWKO95VdjA

https://www.ynet.co.il/health/article/r1elsvcxy?fbclid=IwAR1SiEEGofVlvjmF7lpLAkUfyGzD4cVwDbSnJPecIK12QSIFgY5h4DNMxyM",https://www.facebook.com/groups/503350980581730/posts/904930060423818/
18.08.21,ynet,no,לחיסון השלישי יש יעילות של 86% במניעת הדבקה,1,,,https://www.ynet.co.il/health/article/r1elsvcxy?fbclid=IwAR1SiEEGofVlvjmF7lpLAkUfyGzD4cVwDbSnJPecIK12QSIFgY5h4DNMxyM
03.09.21,ynet,no,מחקר: רמת ההגנה של החיסון השלישי - עד 84% בהשוואה למחוסנים בשתי מנות,1,,,https://www.ynet.co.il/health/article/hksn9nygk?fbclid=IwAR271D8j8gXzcyzNPa4s4WEFDIRSVK-eG4auFYrNIs-iIXDYkaWKO95VdjA
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,המחלה הזאת לא רלוונטית בצעירים ותעיד העובדה שהתמותה בילדים שואפת לאפס במשך שנתיים.,1,"לא יודעת אם זה גורם ללא רלוונטיות, אבל אכן התמותה נמוכה",,https://www.facebook.com/groups/503350980581730/posts/904930060423818/
20/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"המחלה לא רלוונטית כלפי ילדים ונוער ,החיסון לא יכול להמצא כיעיל בקרב אוכלוסיה זו שכן הוירוס גם כך זניח כמחולל תחלואה בקרב אוכלוסיה זו",0,קיימת תחלואה באוכלוסיה זו,,https://www.facebook.com/groups/503350980581730/posts/904930060423818/
21/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,no,"מינהל המזון והתרופות האמריקאי (FDA) אישר את מנת הבוסטר של חיסוני הקורונה של החברות ""מודרנה"" ו""ג'ונסון אנד ג'ונסון"". לפי ה-FDA אמריקאים יוכלו לבחור לקבל מנת דחף של חברה שונה מזו שקיבלו בחיסון המקורי.",1,,,https://www.facebook.com/groups/503350980581730/posts/905728450343979/
18/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,המחו0נים הפיצו את הגל הרביעי,0,,,https://www.facebook.com/groups/503350980581730/posts/904035600513264/
18/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,מי שמותר לו ומתעקש לא להתחסן הוא טיפש.,0,לא בהכרח,,https://www.facebook.com/groups/503350980581730/posts/904035600513264/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"זה עובד כך, אם הנפטר לאחר זריקות אומרים שמת ממחלת רקע, אם לא הוזרק, מת מקורונה. ככה עושים הנדסת תודעה ומעלים את מספר הנפטרים מקורונה. במקרה הספציפי הזה, [המוות של שושנה צימרמן] נפטרה מדלקת ראות ומזיהום בבית החולים.",,נשמע כמו קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/903074627276028/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,החיסון נותן הגנה עד 80%. ללא חיסון היו מתים הרבה יותר .,1,,,https://www.facebook.com/groups/503350980581730/posts/903074627276028/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,לבנתיים מה שבטוח שאנשים מקבלים תופעות לוואי קטלניות מהחיסון וגם מתים ממנו!!,0,"הנוסח גורם לכך שיישמע כאילו האחוזים של מוות מחיסון הם גדולים, למרות שהם כנראה פחות ממאית אחוז",,https://www.facebook.com/groups/503350980581730/posts/903074627276028/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,שום רופא לא יודע מה יש בחיסונים! רופא אסור לו להתבטא נגד החיסונים.,0,"הרבה מן הרופאים יודעים מה יש בחיסונים, על זה הם קיבלו תואר ברפואה","שיניתי ""להתבטאות"" ל""להתבטא""",https://www.facebook.com/groups/503350980581730/posts/903074627276028/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,רופא מקבל כסף שהוא מצליח לחסן ובית חולים מקבל כסף על כל מוות מקורונה.,0,,,https://www.facebook.com/groups/503350980581730/posts/903074627276028/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,המטרה היא לעטות מסכה כמה שיותר זמן כדי לפגוע בראות. אחרי שהכניסו מטוש לפני העליה למטוס. התקווה שלהם שהריאות יפגעו ביחוד למי שקיבל בוסטר מספר שלוש. אם הבוסטר טרם גרם לנזק אז המסכה תעשה את העבודה......זו המטרה,0,קונספירציה,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"ד""ר סדצקי לפני הבונוס אמרה שהמסכות מזיקות.",0,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"בהתחלה היה להם גם אינטרס שהאזרחים לא ייקנו מסיכות רפואיות כדי שיישאר לרופאים ולאחיות, משום שהיה אז מחסור במסיכות.",,,לא בטוחה שמתאים,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"אין הונאה, יש פה נגיף שעובר דרך דרכי הנשימה, והכי הגיוני בעולם שמסיכה טובה תעזור למנוע את המעבר שלו מאדם לאדם. מה כבר ביקשו? זה לא כזה מסובך.",1,,אולי להוריד את הסוף,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"יש מגפה. אבל יש חיסונים, יש תרופות, יש דרכים לטפל באוויר בחללים סגורים. צריך לסיים אותה ולחזור לנורמליות הישנה. אין פתרון אחר",,,גם לא בטוחה שמתאים,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,לדעתי אם היו ממשיכים עם המסכות העליה [בתחלואה] לא היתה ככ חדה. גם עכשיו עלול להיות וריאנט חדש. בכל רגע נתון יש אנשים שהתחסנו לפני 5.5 חודשים שהחיסוניות שלהם דועכת. ועדיין יש מאומתים חדשים בכמויות שלא היו במאי.,1,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"בסינגפור למרות הקפדה מטורפת על מסכות, חיסונים יותר מכאן והגבלות נוקשות למדי קיבלו גל בהיקף דומה [לישראל].",,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,הבעיה בהורדת המסכות כרגע היא הילדים... במשך שנה וחצי המערכת החיסונית שלהם כמעט ולא נחשפה לשום דבר.. במאי כשהורידו את המסכות לשבועיים בערך הגיעו לאשפוז מאות ילדים על מחלות חורף שלרוב אין עליהם אשפוזים כלל ובטח לא סיבוכים... כדי להוריד את המסכות צריך לעשות את זה בהדרגה בעיקר לילדים שנמצאים באקווריום של חיידקים ווירוסים שנקרא כיתה.. הנזק לילדים עם המסכות כבר נעשה עכשיו צריך לחשוב על גמילה מהמסכה וחשיפה של המערכת החיסונית שלהם מחדש לגורמים חיצוניים בהדרגה אחרת יקרה פה אסון.,,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"המגיפה תיפסק כאשר יחליטו כמו שבדיה , בריטניה וסין שהיא פסקה . המגיפה תמשך כאשר מדינות העולם יפכו לפשיטיות ואלימות כלפי אזרחיהן כמו באוסטרליה.",0,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,"כל אלה שנדבקו בקורונה , מעניין, אמרו שכל הזמן עטו מסיכה , שמרו ריחוק, נמנעו ממגע ועוד.",,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,זו לא טרללת בדיקות אלא ניסיון להציל כמה שיותר אנשים,1,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,כולם בטוחים שזו הצגה עד שהם מפרכסים כמו דג מחוץ למים במחלקת קורונה,,,מתאים?,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,אני מניח שבין היתר מנסים להגיע לנירמול של המגפה. כלומר שהיא תהיה יותר עונתית כמו שפעת ויהיה צורך בחיסון אחד לשנה וגם הוא רק לאוכלוסיות בסיכון.,1,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,להידבק בקורונה לא עוזר כי המחלה תוקפת שוב ושוב ובינתיים נראה שכשהיא חוזרת היא אלימה יותר (במיוחד אם זה וריאנט שונה מהמקורי שחוטפים).,1,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,המסכה מבחינתי מונעת הדבקויות של וירוסים שונים (לא רק קורונה),1,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
16/10/2021,וירוס קורונה - מדברים על הכל-Covid 19-talk about everything,yes,גם אם [המסיכה] רופפת היא מונעת הדבקה,1,,,https://www.facebook.com/groups/503350980581730/posts/902831053967052/
