Date Posted,Link,Text,Region,Username,Publisher,Binary Label,clean_text
05/11/2020,https://twitter.com/guardiannews/status/1259776628286205952,Shock in India at hospital footage of bodies lying next to Covid-19 patients  https://www.theguardian.com/world/2020/may/11/shock-in-india-at-hospital-footage-of-bodies-lying-next-to-covid-19-patients?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589173652 ,Europe,guardiannews,Guardian news,1,shock in india at hospital footage of body lie next to corona patients
05/11/2020,https://twitter.com/guardiannews/status/1259750368344449025,Covid-19 crisis stokes European tensions over migrant labour  https://www.theguardian.com/world/2020/may/11/covid-19-crisis-stokes-european-tensions-over-migrant-labour?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589170502 ,Europe,guardiannews,Guardian news,1,corona crisis stoke european tensions over migrant labour
05/11/2020,https://twitter.com/guardiannews/status/1259802687991840770,"Covid-19: nursing homes account for 'staggering' share of US deaths, data show  https://www.theguardian.com/us-news/2020/may/11/nursing-homes-us-data-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589194866 ",Europe,guardiannews,Guardian news,1,corona nurse home account for stagger share of us deaths data show
05/11/2020,https://twitter.com/guardiannews/status/1259899690881032192,No quarantine for Mike Pence despite rash of Covid-19 cases in White House  https://www.theguardian.com/us-news/2020/may/11/mike-pence-quarantine-coronavirus-white-house?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589216590 ,Europe,guardiannews,Guardian news,1,no quarantine for mike pence despite rash of corona case in white house
05/11/2020,https://twitter.com/IndiaToday/status/1259693728970575872,Vice President Mike Pence has repeatedly tested negative for COVID-19 since his exposure but was following the advice of medical officials. #CoronavirusCrisis #Covid19 #World https://www.indiatoday.in/world/story/us-vice-president-mike-pence-spends-weekend-at-home-after-exposure-to-coronavirus-infected-aide-1676590-2020-05-11 ,India,indiatoday,IndiaToday,1,vice president mike pence have repeatedly test negative for corona since his exposure but be follow the advice of medical officials coronacrisis corona world
05/11/2020,https://twitter.com/IndiaToday/status/1259846257780183049,#CoronavirusCrisis | Woman who beat 1918 flu is now fighting COVID-19 #UnitedStates https://www.indiatoday.in/world/story/us-105-year-old-woman-who-beat-1918-flu-tests-now-battles-coronavirus-1676797-2020-05-11 ,India,indiatoday,IndiaToday,1,coronacrisis | woman who beat 1918 flu be now fight corona unitedstates
05/11/2020,https://twitter.com/IndiaToday/status/1259903689277362176,"#IndiaTodayInsight | The Rajasthan chief minister holds a video conference with the state's elected representatives to take along the opposition in the state's COVID fight:

 https://www.indiatoday.in/india-today-insight/story/gehlot-takes-on-corona-and-politics-1676465-2020-05-10 ",India,indiatoday,IndiaToday,1,indiatodayinsight | the rajasthan chief minister hold a video conference with the state elect representatives to take along the opposition in the state covid fight
05/11/2020,https://twitter.com/IndiaToday/status/1259858026988744712,"#CoronavirusCrisis | The accused was also tested for Covid-19 on Sunday morning along with the two other inmates who were lodged in the same cell.
(By @AajGothi) https://www.indiatoday.in/india/story/rape-accused-tihar-jail-quarantined-after-complainant-tests-positive-coronavirus-1676860-2020-05-11 ",India,indiatoday,IndiaToday,1,coronacrisis | the accuse be also test for corona on sunday morning along with the two other inmates who be lodge in the same cell by aajgothi
05/11/2020,https://twitter.com/IndiaToday/status/1259792399246606338,"Is convalescent plasma therapy a glimmer of hope for treating critically-Covid-19 patients? 
@jeelanikash @JournoAshutosh https://www.indiatoday.in/india/story/no-invasive-techniques-autopsy-coronavirus-patients-icmr-1676759-2020-05-11 ",India,indiatoday,IndiaToday,1,be convalescent plasma therapy a glimmer of hope for treat criticallycorona patients jeelanikash journoashutosh
05/11/2020,https://twitter.com/IndiaToday/status/1259737958254436352,"As many as 326 people stuck in London due to the Covid-19 lockdown arrived at the Kempegowda International Airport in #Bengaluru in the early hours of Monday.
#IndiaFightsCorona #CoronavirusCrisis #Covid19 https://www.indiatoday.in/india/story/coronavirus-lockdown-stranded-people-return-london-quarantine-centres-1676673-2020-05-11 ",India,indiatoday,IndiaToday,1,as many as 326 people stick in london due to the corona lockdown arrive at the kempegowda international airport in bengaluru in the early hours of monday indiafightscorona coronacrisis corona
05/11/2020,https://twitter.com/IndiaToday/status/1259833219827953664,"#Maharashtra, #Punjab, #WestBengal seek #lockdown extension during PM-CM meet, say sources

Covid-19 LIVE updates -  https://bit.ly/35Qpd7N  pic.twitter.com/vuYppzI42h",India,indiatoday,IndiaToday,1,maharashtra punjab westbengal seek lockdown extension during pmcm meet say source corona live update
05/11/2020,https://twitter.com/IndiaToday/status/1259905968416018432,"#CoronavirusCrisis | Centre released over Rs 6,000 crore to 14 states, says Finance Minister @nsitharaman
Covid-19 LIVE updates -  https://bit.ly/35Qpd7N  pic.twitter.com/51Hst2lJUV",India,indiatoday,IndiaToday,1,coronacrisis | centre release over rs 6000 crore to 14 state say finance minister nsitharaman corona live update
05/11/2020,https://twitter.com/IndiaToday/status/1259868004965203968,"#CoronavirusCrisis | #Gujarat reports 347 new cases in last 24 hour, state's total now 8,542

Covid-19 LIVE updates -  https://bit.ly/35Qpd7N  pic.twitter.com/WXgQVtVPXl",India,indiatoday,IndiaToday,1,coronacrisis | gujarat report 347 new case in last 24 hour state total now 8542 corona live update
05/11/2020,https://twitter.com/ndtv/status/1259703958676725760,"#NationalTechnologyDay: PM remembers Pokhran test; ""salutes"" researchers involved in COVID-19 fight  https://www.ndtv.com/india-news/national-technology-day-pm-remembers-pokhran-tests-hails-researchers-involved-in-covid-19-fight-2226628  pic.twitter.com/imrR1lxp1K",India,ndtv,NDTV,1,nationaltechnologyday pm remember pokhran test salute researchers involve in corona fight
05/11/2020,https://twitter.com/ReutersUK/status/1259867192184705027,Low-skilled men suffer highest COVID fatalities in England and Wales  https://reut.rs/3fBpxvn  pic.twitter.com/BzlByOBbfL,Europe,reutersuk,Reuters UK,1,lowskilled men suffer highest covid fatalities in england and wales
05/11/2020,https://twitter.com/ReutersUK/status/1259861741871206400,Migrants stranded in Greece by COVID-19 fly to UK  https://reut.rs/3cj30Bw  pic.twitter.com/M61bdFF92q,Europe,reutersuk,Reuters UK,1,migrants strand in greece by corona fly to uk
05/11/2020,https://twitter.com/ReutersUK/status/1259786588491591680,Migrants stranded in Greece by COVID-19 fly to UK  https://reut.rs/35Og5QV  pic.twitter.com/tLwHwGjy0x,Europe,reutersuk,Reuters UK,1,migrants strand in greece by corona fly to uk
05/11/2020,https://twitter.com/ReutersUK/status/1259953212574052352,"UK needs to boost ""trustworthiness"" of COVID-19 test target, regulator warns  https://reut.rs/2yPZErh  pic.twitter.com/2LHmlovZ5K",Europe,reutersuk,Reuters UK,1,uk need to boost trustworthiness of corona test target regulator warn
05/11/2020,https://twitter.com/ReutersUK/status/1259765453431455745,UK funeral services group Dignity said families burying loved ones in the COVID-19 pandemic were opting for simpler services as it reported a rise in the overall number of deaths compared to last year and a drop in profits  https://reut.rs/2Wk7ySA  pic.twitter.com/wgdSfE2iQ0,Europe,reutersuk,Reuters UK,1,uk funeral service group dignity say families bury love ones in the corona pandemic be opt for simpler service as it report a rise in the overall number of deaths compare to last year and a drop in profit
05/11/2020,https://twitter.com/ReutersUK/status/1259705103050772480,China reports 17 more COVID-19 cases amid new infections in Wuhan  https://reut.rs/2SUhy2L  pic.twitter.com/WLxCNtCKzS,Europe,reutersuk,Reuters UK,1,china report 17 more corona case amid new infections in wuhan
05/11/2020,https://twitter.com/ReutersUK/status/1259975492733722626,"About 136,000 people in England currently infected with COVID-19 - study  https://reut.rs/2Aew92x  pic.twitter.com/H9pLJimVfF",Europe,reutersuk,Reuters UK,1,about 136000 people in england currently infect with corona study
05/11/2020,https://twitter.com/the_hindu/status/1259957840132915206,"Thirty-nine people of Bihar tested positive for COVID-19 on Monday, taking the total number of cases to 746 in the state, a top health department official said.
#Bihar #COVID19 https://trib.al/XXpuhj5 ",India,the_hindu,The Hindu,1,thirtynine people of bihar test positive for corona on monday take the total number of case to 746 in the state a top health department official say bihar corona
05/11/2020,https://twitter.com/the_hindu/status/1259828127632588802,"The academy deplored the use of the masculine ""le COVID-19 in the media and general conversation in France, saying the disease had wrongly been attributed the same gender as the germ that causes it: ""le #coronavirus. https://trib.al/XMjbSEM ",India,the_hindu,The Hindu,1,the academy deplore the use of the masculine le corona in the media and general conversation in france say the disease have wrongly be attribute the same gender as the germ that cause it le corona
05/11/2020,https://twitter.com/the_hindu/status/1259911629162139649,"Medical reports of five Air India pilots who had tested positive for COVID-19 earlier came negative for the virus late on Monday evening.
#COVID19 #AirIndia https://trib.al/W7pTybF ",India,the_hindu,The Hindu,1,medical report of five air india pilot who have test positive for corona earlier come negative for the virus late on monday even corona airindia
05/11/2020,https://twitter.com/the_hindu/status/1259654472533491712,"Former President Barack #Obama described President #DonaldTrump's handling of the COVID-19 pandemic as ""chaotic in a conference call with former members of his administration, a source said.
 https://trib.al/Nmw7BzB ",India,the_hindu,The Hindu,1,former president barack obama describe president donaldtrumps handle of the corona pandemic as chaotic in a conference call with former members of his administration a source say
05/11/2020,https://twitter.com/the_hindu/status/1259943650492063744,"West Bengal recorded five more deaths in the past 24 hours taking the number of COVID-19 mortalities to 190 on Monday.
#WestBengal #Coronavirus https://trib.al/DdcNlRT ",India,the_hindu,The Hindu,1,west bengal record five more deaths in the past 24 hours take the number of corona mortalities to 190 on monday westbengal corona
05/11/2020,https://twitter.com/the_hindu/status/1259873418440257539,"The Nurses of the MKCG Medical College and Hospital in Odisha's Berhampur demanded proper personal protective equipment (PPE) while performing COVID-19 duty as well as better quarantine facilities when they returned from the local COVID-19 hospital.

 https://trib.al/aCkhuir ",India,the_hindu,The Hindu,1,the nurse of the mkcg medical college and hospital in odishas berhampur demand proper personal protective equipment ppe while perform corona duty as well as better quarantine facilities when they return from the local corona hospital
05/11/2020,https://twitter.com/the_hindu/status/1259829273658941441,"Just in: Entire world feels India has been able to successfully protect itself from COVID-19, States played major role in this, says PM #Modi. (PTI)",India,the_hindu,The Hindu,1,just in entire world feel india have be able to successfully protect itself from corona state play major role in this say pm modi pti
05/11/2020,https://twitter.com/the_hindu/status/1259815252935323648,"Just In: Three more #COVID-19 positive cases were detected in Odisha  one each in Cuttack, Jajpur and Mayurbhanj  taking the State's total to 394 on Monday, the State government said. Seventeen cases were also discharged during the day.",India,the_hindu,The Hindu,1,just in three more corona positive case be detect in odisha  one each in cuttack jajpur and mayurbhanj  take the state total to 394 on monday the state government say seventeen case be also discharge during the day
05/11/2020,https://twitter.com/the_hindu/status/1259882330950217728,Just in: #Goa Chief Minister Pramod Sawant says #lockdown 4.0 will start from May 18. Even though Goa is a COVID-19 free state it will follow this lockdown and Section 144 will continue till this lockdown is in force. Centre will decide on the duration.,India,the_hindu,The Hindu,1,just in goa chief minister pramod sawant say lockdown 40 will start from may 18 even though goa be a corona free state it will follow this lockdown and section 144 will continue till this lockdown be in force centre will decide on the duration
05/11/2020,https://twitter.com/the_hindu/status/1259901151022952448,"Just in | Reports of retests done on all 5 Air India pilots have now come negative for COVID-19.
#COVID19 #AirIndia",India,the_hindu,The Hindu,1,just in | report of retests do on all 5 air india pilot have now come negative for corona corona airindia
05/11/2020,https://twitter.com/the_hindu/status/1259807245342294016,"Without sharing names, information is provided to the users about the others. Data of only less than 13,000 people who had tested positive has been transferred to the server. If someone is being tested for Covid, their data is erased in 45 days: #HealthMinistry
#AarogyaSetuApp",India,the_hindu,The Hindu,1,without share name information be provide to the users about the others data of only less than 13000 people who have test positive have be transfer to the server if someone be be test for covid their data be erase in 45 days healthministry aarogyasetuapp
05/11/2020,https://twitter.com/nytimes/status/1259760169241673729,"Basic labor rights are falling apart for workers in Asia as the garment industry grapples with the coronavirus fallout. ""The bosses used Covid as an opportunity to get rid of us because they hated our union.""  https://nyti.ms/2SQpEJF ",United States,nytimes,The New York Times,1,basic labor right be fall apart for workers in asia as the garment industry grapple with the corona fallout the boss use covid as an opportunity to get rid of us because they hat our union
05/11/2020,https://twitter.com/washingtonpost/status/1259921349692338176,Perspective: The crucial difference between the 1918 flu and covid-19  https://wapo.st/3dAWEhi ,United States,washingtonpost,The Washington Post,1,perspective the crucial difference between the 1918 flu and corona
05/11/2020,https://twitter.com/washingtonpost/status/1259741774903414784,Perspective: The policy mistakes from the 1990s that have made covid-19 worse  https://wapo.st/2WmikIe ,United States,washingtonpost,The Washington Post,1,perspective the policy mistake from the 1990s that have make corona worse
05/11/2020,https://twitter.com/washingtonpost/status/1259941307541336064,Even finding a covid-19 vaccine won't be enough to end the pandemic  https://wapo.st/2LpKGux ,United States,washingtonpost,The Washington Post,1,even find a corona vaccine wont be enough to end the pandemic
05/12/2020,https://twitter.com/guardiannews/status/1260338261463105536,Australia coronavirus live: Josh Frydenberg tests negative to Covid-19  latest updates  https://www.theguardian.com/world/live/2020/may/13/australia-coronavirus-live-updates-nsw-victoria-qld-testing-latest-news-update?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589321217 ,Europe,guardiannews,Guardian news,1,australia corona live josh frydenberg test negative to corona  latest update
05/12/2020,https://twitter.com/guardiannews/status/1260252012232441856,What is the future for travel and migration in age of Covid-19?  https://www.theguardian.com/world/2020/may/12/what-is-the-future-for-travel-and-immigration-in-age-of-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589292597 ,Europe,guardiannews,Guardian news,1,what be the future for travel and migration in age of corona
05/12/2020,https://twitter.com/guardiannews/status/1260274948897153024,The remote Cumbrian town with the UK's highest Covid-19 infection rate  https://www.theguardian.com/world/2020/may/12/the-remote-cumbrian-town-with-the-uks-highest-covid-19-infection-rate-barrow-in-furness?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589299306 ,Europe,guardiannews,Guardian news,1,the remote cumbrian town with the uks highest corona infection rate
05/12/2020,https://twitter.com/guardiannews/status/1260145907368169473,Low-paid workers more likely to die from Covid-19 than higher earners  https://www.theguardian.com/world/2020/may/11/manual-workers-likelier-to-die-from-covid-19-than-professionals?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589269978 ,Europe,guardiannews,Guardian news,1,lowpaid workers more likely to die from corona than higher earners
05/12/2020,https://twitter.com/guardiannews/status/1260008162419027970,Texas begins to reopen after Covid-19 quarantine  but political controversy and health risks await  https://www.theguardian.com/us-news/2020/may/11/texas-reopen-economy-coronavirus-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589240993 ,Europe,guardiannews,Guardian news,1,texas begin to reopen after corona quarantine  but political controversy and health risk await
05/12/2020,https://twitter.com/guardiannews/status/1260319539784495105,Zali Steggall increasingly concerned about Morrison government's Covid Commission  https://www.theguardian.com/australia-news/2020/may/13/zali-steggall-increasingly-concerned-about-morrison-governments-covid-commission?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589316606 ,Europe,guardiannews,Guardian news,1,zali steggall increasingly concern about morrison governments covid commission
05/12/2020,https://twitter.com/IndiaToday/status/1260220501210750976,"#AatmNirbharBharatAbhiyaan: Prime Minister Narendra Modi has called for achieving self-reliance to fight and win the Covid-19 crisis.
#IndiaFightsCorona #StayHome https://www.indiatoday.in/india/story/pm-modi-lockdown-speech-self-dependency-economic-measures-1677266-2020-05-12 ",India,indiatoday,IndiaToday,1,aatmnirbharbharatabhiyaan prime minister narendra modi have call for achieve selfreliance to fight and win the corona crisis indiafightscorona stayhome
05/12/2020,https://twitter.com/IndiaToday/status/1260046647121215489,"During the virtual meeting, Sarbananda Sonowal said: ""Covid-19 has posed an extraordinary challenge to the economy. The present crisis calls for an extraordinary response.""
#Assam #coronavirus #economy https://www.indiatoday.in/india/story/coronavirus-pandemic-lockdown-assam-cm-sonowal-support-psus-industry-tea-associations-revive-economy-1676965-2020-05-12 ",India,indiatoday,IndiaToday,1,during the virtual meet sarbananda sonowal say corona have pose an extraordinary challenge to the economy the present crisis call for an extraordinary response assam corona economy
05/12/2020,https://twitter.com/IndiaToday/status/1260137338769797122,"The committees decision comes after over 100 inmates and staff members of the Arthur Road Jail in central Mumbai tested positive for Covid-19.
#Mumbai #coronavirus https://www.indiatoday.in/india/story/coronavirus-india-maharashtra-govt-panel-release-prisoners-decongest-jails-state-1677121-2020-05-12 ",India,indiatoday,IndiaToday,1,the committees decision come after over 100 inmates and staff members of the arthur road jail in central mumbai test positive for corona mumbai corona
05/12/2020,https://twitter.com/IndiaToday/status/1260169938385301504,"The Delhi Police has also reported its first Covid-19 fatality as a 31-year-old constable, who died on May 5, tested positive for the novel coronavirus. (@TanseemHaider) 
#DelhiPolice #coronavirus https://www.indiatoday.in/india/story/coronavirus-delhi-police-personnel-test-positive-constable-dies-1677151-2020-05-12 ",India,indiatoday,IndiaToday,1,the delhi police have also report its first corona fatality as a 31yearold constable who die on may 5 test positive for the novel corona tanseemhaider delhipolice corona
05/12/2020,https://twitter.com/IndiaToday/status/1260074759074676736,"Percentage rise in Covid-19 cases in last 5 days:
Tripura: 133.8% 
Odisha: 89% 
Tamil Nadu: 47.9% 
Bihar: 35.8% 
Puducherry: 33.3%
For details, follow our Daily Tracker on #Covid19 cases in India.
(Report by @mukeshrawat705) https://www.indiatoday.in/india/story/coronavirus-cases-in-india-covid19-states-cities-affected-1653852-2020-03-09 ",India,indiatoday,IndiaToday,1,percentage rise in corona case in last 5 days tripura 1338 odisha 89 tamil nadu 479 bihar 358 puducherry 333 for detail follow our daily tracker on corona case in india report by mukeshrawat705
05/12/2020,https://twitter.com/IndiaToday/status/1260259234228437004,"India hails Covid heroes 
LIVE:  http://bit.ly/IT_LiveTV  pic.twitter.com/8RjaqRfd7y",India,indiatoday,IndiaToday,1,india hail covid heroes live httpbitlyitlivetv
05/12/2020,https://twitter.com/ndtv/status/1260113856942059522,NCP seeks special quota for children of doctors who die of #Covid_19  https://www.ndtv.com/india-news/coronavirus-india-ncp-demands-uddhav-thackeray-to-give-quota-to-children-of-doctors-who-die-of-covid-19-2227376  pic.twitter.com/ktFOb556yc,India,ndtv,NDTV,1,ncp seek special quota for children of doctor who die of corona
05/12/2020,https://twitter.com/ndtv/status/1260163798108954634,"#COVID-19 update | Delhi government order for people arriving on special trains: 

ªï¸ Passengers found symptomatic will be tested, quarantined
ªï¸ Only asymptomatic people will be allowed to go home",India,ndtv,NDTV,1,corona update | delhi government order for people arrive on special train ªï¸ passengers find symptomatic will be test quarantine ªï¸ only asymptomatic people will be allow to go home
05/12/2020,https://twitter.com/ndtv/status/1260251751074021377,"WATCH | ""Out of PM's last package for 1.74 lakh crore, the effective additional package for #COVID was only one-third of the total amount"": Abhishek Singhvi, Congress MP. 

#CoronavirusPandemic pic.twitter.com/scTSiPYQlW",India,ndtv,NDTV,1,watch | out of pms last package for 174 lakh crore the effective additional package for covid be only onethird of the total amount abhishek singhvi congress mp coronapandemic
05/12/2020,https://twitter.com/ReutersUK/status/1260249914346479616,"UK's COVID-19 death toll tops 40,000, worst in Europe  https://reut.rs/3cvYHmw  pic.twitter.com/vy8hw2FLFr",Europe,reutersuk,Reuters UK,1,uks corona death toll top 40000 worst in europe
05/12/2020,https://twitter.com/ReutersUK/status/1260244871425687553,Brussels Airlines to slash fleet and workforce due to COVID-19  https://reut.rs/3bprSpZ  pic.twitter.com/hXfIMeI0Vw,Europe,reutersuk,Reuters UK,1,brussels airlines to slash fleet and workforce due to corona
05/12/2020,https://twitter.com/ReutersUK/status/1260156757671895040,"UK COVID-19 death toll topped 38,000 as of early May: official data  https://reut.rs/35Yu0E3  pic.twitter.com/PfCb2jmVNA",Europe,reutersuk,Reuters UK,1,uk corona death toll top 38000 as of early may official data
05/12/2020,https://twitter.com/the_hindu/status/1260293772488794113,"An assistant sub-inspector (ASI) of the Mumbai police died due to COVID-19, an official said on Tuesday.
#COVID19 #MumbaiPolice #Maharashtra https://bit.ly/2zxpJLP ",India,the_hindu,The Hindu,1,an assistant subinspector asi of the mumbai police die due to corona an official say on tuesday corona mumbaipolice maharashtra
05/12/2020,https://twitter.com/the_hindu/status/1260082274902695937,"Observing that the #coronavirus pandemic has shown the existing international system's limitations, #India's envoy in the US has said that the world after COVID-19 needs a template of #globalisation based on fairness, equality and humanity https://bit.ly/2WoTneZ ",India,the_hindu,The Hindu,1,observe that the corona pandemic have show the exist international systems limitations indias envoy in the us have say that the world after corona need a template of globalisation base on fairness equality and humanity
05/12/2020,https://twitter.com/the_hindu/status/1260277864642953216,"Just in | Another policeman posted in Mumbai, an Assistant Sub Inspector, passed away due to COVID-19 on Tuesday, taking the toll in Mumbai to five and in the State to eight, reports @NotMengele
#COVID19 #Mumbai",India,the_hindu,The Hindu,1,just in | another policeman post in mumbai an assistant sub inspector pass away due to corona on tuesday take the toll in mumbai to five and in the state to eight report notmengele corona mumbai
05/12/2020,https://twitter.com/the_hindu/status/1260056556114067462,"Just in | Twenty-three more #COVID-19 cases  15 in Balasore, three each in Ganjam and Jajpur and one each in Puri and Boudh district  takes #Odisha's total to 437, State Health Department said on Tuesday - @yugayatri reports",India,the_hindu,The Hindu,1,just in | twentythree more corona case  15 in balasore three each in ganjam and jajpur and one each in puri and boudh district  take odishas total to 437 state health department say on tuesday yugayatri report
05/12/2020,https://twitter.com/nytimes/status/1260253691287928835,"Sen. Paul suggested that because the death rate in children is low, schools should be allowed to reopen district by district.

Dr. Fauci warned against being ""cavalier in thinking that children are completely immune to the deleterious effects of Covid-19.
 https://nyti.ms/2yTgYvx  pic.twitter.com/pLKpNAovtJ",United States,nytimes,The New York Times,1,sen paul suggest that because the death rate in children be low school should be allow to reopen district by district dr fauci warn against be cavalier in think that children be completely immune to the deleterious effects of corona
05/12/2020,https://twitter.com/washingtonpost/status/1260115945005232128,Even finding a covid-19 vaccine won't be enough to end the pandemic  https://wapo.st/35O2cST ,United States,washingtonpost,The Washington Post,1,even find a corona vaccine wont be enough to end the pandemic
5/13/20,https://twitter.com/BBCNews/status/1260542521643589635,"There are ""sustained signs of hope in Scotland, says First Minister Nicola Sturgeon 

Covid-related deaths and deaths in care homes have fallen for the second week, she says

She adds Scotland will ""continue to err on the side of caution on restrictions

 http://bbc.in/2Z5Saee  pic.twitter.com/lfpBf0G478",Europe,bbcnews,BBC News (UK),1,there be sustain sign of hope in scotland say first minister nicola sturgeon covidrelated deaths and deaths in care home have fall for the second week she say she add scotland will continue to err on the side of caution on restrictions httpbbcin2z5saee
5/13/20,https://twitter.com/guardiannews/status/1260533974528557057,US nursing homes seek legal immunity as Covid-19 spreads 'like brushfire'  https://www.theguardian.com/world/2020/may/13/us-nursing-homes-legal-immunity-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589367785 ,Europe,guardiannews,Guardian news,1,us nurse home seek legal immunity as corona spread like brushfire
5/13/20,https://twitter.com/guardiannews/status/1260658156922736640,"La Covid': coronavirus acronym is feminine, AcadÃ©mie FranÃ§aise says  https://www.theguardian.com/world/2020/may/13/le-la-covid-coronavirus-acronym-feminine-academie-francaise-france?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589376325 ",Europe,guardiannews,Guardian news,1,la covid corona acronym be feminine acadã©mie franã§aise say
5/13/20,https://twitter.com/guardiannews/status/1260650490792009728,Record death tolls in Mexico and Brazil add to fears of Covid-19 surge in Latin America  https://www.theguardian.com/world/2020/may/13/brazil-mexico-coronavirus-pandemic-latin-america?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589394142 ,Europe,guardiannews,Guardian news,1,record death toll in mexico and brazil add to fear of corona surge in latin america
5/13/20,https://twitter.com/guardiannews/status/1260623401678503941,People in deprived areas of Scotland more likely to die from Covid-19  https://www.theguardian.com/uk-news/2020/may/13/people-in-deprived-areas-of-scotland-more-likely-to-die-from-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589388728 ,Europe,guardiannews,Guardian news,1,people in deprive areas of scotland more likely to die from corona
5/13/20,https://twitter.com/guardiannews/status/1260530313463304192,"Covid-19 commission boss to be paid $267,345, not $500,000, government now says  https://www.theguardian.com/australia-news/2020/may/13/nev-power-paid-500000-for-six-months-work-as-head-of-australias-covid-19-commission?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1589351605 ",Europe,guardiannews,Guardian news,1,corona commission boss to be pay 267345 not 500000 government now say
5/13/20,https://twitter.com/IndiaToday/status/1260426712854265862,"The Geneva-based WHO is leading a global initiative to develop safe and effective vaccines, tests and drugs to prevent, diagnose and treat Covid-19. 
#CoronavirusOutbreak https://www.indiatoday.in/world/story/who-coronavirus-treatments-1677373-2020-05-13 ",India,indiatoday,IndiaToday,1,the genevabased who be lead a global initiative to develop safe and effective vaccines test and drug to prevent diagnose and treat corona coronaoutbreak
5/13/20,https://twitter.com/IndiaToday/status/1260507283710066691,"In his fifth address to the nation on Covid-19, PM Modi announced an economic package to ""make India self-reliant"". 
@PrabhashRinkoo https://www.indiatoday.in/news-analysis/story/explained-narendra-modi-rs-20-lakh-crore-covid-19-package-1677425-2020-05-13 ",India,indiatoday,IndiaToday,1,in his fifth address to the nation on corona pm modi announce an economic package to make india selfreliant prabhashrinkoo
5/13/20,https://twitter.com/IndiaToday/status/1260557434814205952,"Maharashtra BJP president Chandrakant Patil said a ""political earthquake would take place at the national level once the COVID-19 situation normalises.
#Maharashtra #politics #Covid19 https://www.indiatoday.in/india/story/political-earthquake-awaiting-at-national-level-maharashtra-bjp-chief-1677650-2020-05-13 ",India,indiatoday,IndiaToday,1,maharashtra bjp president chandrakant patil say a political earthquake would take place at the national level once the corona situation normalise maharashtra politics corona
5/13/20,https://twitter.com/IndiaToday/status/1260418127181078530,"The jawan was found hanging with a nylon rope from a tree behind the Covid-19 ward of the hospital.

 https://www.indiatoday.in/india/story/covid-19-positive-jawan-commits-suicide-delhi-1677333-2020-05-13 ",India,indiatoday,IndiaToday,1,the jawan be find hang with a nylon rope from a tree behind the corona ward of the hospital
5/13/20,https://twitter.com/IndiaToday/status/1260556732029210624,"The New Development Bank of the BRICS countries has fully disbursed USD one billion emergency assistance loan to India to help it contain the spread of COVID-19.
#Covid19 #coronavirus #India https://www.indiatoday.in/business/story/brics-new-development-bank-provides-usd-1-billion-loan-to-india-to-fight-covid-19-1677631-2020-05-13 ",India,indiatoday,IndiaToday,1,the new development bank of the brics countries have fully disburse usd one billion emergency assistance loan to india to help it contain the spread of corona corona corona india
5/13/20,https://twitter.com/IndiaToday/status/1260460719906185219,"Spike in Covid-19 infections in CISF, 54 new cases detected in Kolkata
Live updates:  https://bit.ly/2Lq17as 
#CoronavirusPandemic #CoronavirusOutbreak pic.twitter.com/HuOv64sNeP",India,indiatoday,IndiaToday,1,spike in corona infections in cisf 54 new case detect in kolkata live update coronapandemic coronaoutbreak
5/13/20,https://twitter.com/ReutersUK/status/1260503816233005059,"Exclusive: As COVID-19 cases in Yemen surge, some sources see undercounting  https://reut.rs/3dHmShU  pic.twitter.com/xFB9KvDUqz",Europe,reutersuk,Reuters UK,1,exclusive as corona case in yemen surge some source see undercounting
5/13/20,https://twitter.com/ReutersUK/status/1260642252432576514,Breakingviews - Hadas: Welfare states will be big Covid-19 winners  https://reut.rs/3bw7Av3  pic.twitter.com/LVhuRly1Hx,Europe,reutersuk,Reuters UK,1,breakingviews hadas welfare state will be big corona winners
